entity_id,state,last_changed
sensor.ivy_battery,90,2026-08-01T03:04:19.387Z
sensor.ivy_battery,91,2026-08-01T03:06:19.383Z
sensor.ivy_battery,92,2026-08-01T03:08:22.100Z
sensor.ivy_battery,93,2026-08-01T03:11:14.295Z
sensor.ivy_battery,94,2026-08-01T03:15:00.317Z
sensor.ivy_battery,93,2026-08-01T03:16:13.277Z
sensor.ivy_battery,92,2026-08-01T03:17:39.393Z
sensor.ivy_battery,91,2026-08-01T03:18:46.219Z
sensor.ivy_battery,92,2026-08-01T03:20:46.391Z
sensor.ivy_battery,93,2026-08-01T03:22:16.382Z
sensor.ivy_battery,94,2026-08-01T03:23:46.392Z
sensor.ivy_battery,95,2026-08-01T03:26:16.637Z
sensor.ivy_battery,96,2026-08-01T03:28:46.385Z
sensor.ivy_battery,97,2026-08-01T03:31:46.433Z
sensor.ivy_battery,98,2026-08-01T03:35:16.398Z
sensor.ivy_battery,99,2026-08-01T03:39:16.386Z
sensor.ivy_battery,100,2026-08-01T03:45:16.383Z
sensor.ivy_battery,99,2026-08-01T20:38:47.796Z
sensor.ivy_battery,98,2026-08-01T20:39:49.733Z
sensor.ivy_battery,99,2026-08-01T20:43:24.383Z
sensor.ivy_battery,100,2026-08-01T20:44:24.664Z
sensor.ivy_battery,99,2026-08-01T20:46:34.718Z
sensor.ivy_battery,98,2026-08-01T20:47:36.258Z
sensor.ivy_battery,97,2026-08-01T20:50:39.684Z
sensor.ivy_battery,96,2026-08-01T20:51:41.674Z
sensor.ivy_battery,95,2026-08-01T20:52:43.663Z
sensor.ivy_battery,94,2026-08-01T20:53:46.985Z
sensor.ivy_battery,95,2026-08-01T20:57:18.670Z
sensor.ivy_battery,96,2026-08-01T20:58:18.665Z
sensor.ivy_battery,97,2026-08-01T20:59:18.693Z
sensor.ivy_battery,98,2026-08-01T21:00:18.668Z
sensor.ivy_battery,99,2026-08-01T21:01:18.684Z
sensor.ivy_battery,100,2026-08-01T21:02:18.685Z
sensor.ivy_battery,99,2026-08-01T21:03:56.676Z
sensor.ivy_battery,98,2026-08-01T21:04:58.662Z
sensor.ivy_battery,97,2026-08-01T21:06:00.700Z
sensor.ivy_battery,96,2026-08-01T21:07:02.678Z
sensor.ivy_battery,95,2026-08-01T21:08:19.680Z
sensor.ivy_battery,96,2026-08-01T21:11:20.671Z
sensor.ivy_battery,97,2026-08-01T21:12:20.675Z
sensor.ivy_battery,98,2026-08-01T21:13:20.706Z
sensor.ivy_battery,99,2026-08-01T21:14:20.693Z
sensor.ivy_battery,100,2026-08-01T21:15:20.678Z
sensor.ivy_battery,99,2026-08-02T06:18:54.669Z
sensor.ivy_battery,98,2026-08-02T06:19:56.654Z
sensor.ivy_battery,97,2026-08-02T06:20:58.934Z
sensor.ivy_battery,96,2026-08-02T06:22:16.664Z
sensor.ivy_battery,97,2026-08-02T06:23:46.653Z
sensor.ivy_battery,98,2026-08-02T06:24:46.659Z
sensor.ivy_battery,99,2026-08-02T06:25:41.193Z
sensor.ivy_battery,98,2026-08-02T06:27:29.658Z
sensor.ivy_battery,97,2026-08-02T06:28:31.692Z
sensor.ivy_battery,96,2026-08-02T06:29:33.670Z
sensor.ivy_battery,95,2026-08-02T06:31:32.669Z
sensor.ivy_battery,94,2026-08-02T06:33:36.711Z
sensor.ivy_battery,93,2026-08-02T06:35:50.600Z
sensor.ivy_battery,94,2026-08-02T06:37:51.678Z
sensor.ivy_battery,95,2026-08-02T06:38:51.669Z
sensor.ivy_battery,96,2026-08-02T06:39:53.661Z
sensor.ivy_battery,97,2026-08-02T06:40:53.646Z
sensor.ivy_battery,98,2026-08-02T06:41:53.731Z
sensor.ivy_battery,99,2026-08-02T06:42:53.642Z
sensor.ivy_battery,100,2026-08-02T06:45:23.663Z
sensor.ivy_charge_rate,0.2466,2026-07-31T07:00:00.000Z
sensor.ivy_charge_rate,2.0355,2026-08-01T02:45:00.430Z
sensor.ivy_charge_rate,1.0008,2026-08-01T02:46:00.381Z
sensor.ivy_charge_rate,0.9996,2026-08-01T02:47:00.403Z
sensor.ivy_charge_rate,1.0002,2026-08-01T02:48:00.392Z
sensor.ivy_charge_rate,0.9993,2026-08-01T02:49:00.434Z
sensor.ivy_charge_rate,1.0006,2026-08-01T02:50:00.396Z
sensor.ivy_charge_rate,0.9999,2026-08-01T02:51:00.403Z
sensor.ivy_charge_rate,0.7596,2026-08-01T02:52:19.388Z
sensor.ivy_charge_rate,1.0,2026-08-01T02:53:19.386Z
sensor.ivy_charge_rate,0.9999,2026-08-01T02:54:19.391Z
sensor.ivy_charge_rate,1.0002,2026-08-01T02:55:19.379Z
sensor.ivy_charge_rate,0.999,2026-08-01T02:56:19.440Z
sensor.ivy_charge_rate,1.0008,2026-08-01T02:57:19.393Z
sensor.ivy_charge_rate,0.6667,2026-08-01T02:58:49.383Z
sensor.ivy_charge_rate,0.4998,2026-08-01T03:00:49.422Z
sensor.ivy_charge_rate,0.5,2026-08-01T03:02:49.421Z
sensor.ivy_charge_rate,0.6669,2026-08-01T03:04:19.389Z
sensor.ivy_charge_rate,0.5,2026-08-01T03:06:19.385Z
sensor.ivy_charge_rate,1.887,2026-08-01T03:08:22.107Z
sensor.ivy_charge_rate,1.9594,2026-08-01T03:11:14.304Z
sensor.ivy_charge_rate,1.9467,2026-08-01T03:15:00.324Z
sensor.ivy_charge_rate,0.4993,2026-08-01T03:20:46.394Z
sensor.ivy_charge_rate,0.6667,2026-08-01T03:22:16.385Z
sensor.ivy_charge_rate,0.6666,2026-08-01T03:23:46.394Z
sensor.ivy_charge_rate,0.3993,2026-08-01T03:26:16.641Z
sensor.ivy_charge_rate,0.4007,2026-08-01T03:28:46.388Z
sensor.ivy_charge_rate,0.3332,2026-08-01T03:31:46.437Z
sensor.ivy_charge_rate,0.2858,2026-08-01T03:35:16.401Z
sensor.ivy_charge_rate,0.25,2026-08-01T03:39:16.390Z
sensor.ivy_charge_rate,0.1667,2026-08-01T03:45:16.404Z
sensor.ivy_charge_rate,0.9954,2026-08-01T20:44:24.668Z
sensor.ivy_charge_rate,0.3327,2026-08-01T20:57:18.673Z
sensor.ivy_charge_rate,1.0001,2026-08-01T20:58:18.668Z
sensor.ivy_charge_rate,0.9995,2026-08-01T20:59:18.695Z
sensor.ivy_charge_rate,1.0004,2026-08-01T21:00:18.671Z
sensor.ivy_charge_rate,0.9997,2026-08-01T21:01:18.687Z
sensor.ivy_charge_rate,1.0,2026-08-01T21:02:18.701Z
sensor.ivy_charge_rate,0.4,2026-08-01T21:11:20.675Z
sensor.ivy_charge_rate,0.9999,2026-08-01T21:12:20.678Z
sensor.ivy_charge_rate,0.9995,2026-08-01T21:13:20.710Z
sensor.ivy_charge_rate,1.0002,2026-08-01T21:14:20.700Z
sensor.ivy_charge_rate,0.6668,2026-08-02T06:23:46.656Z
sensor.ivy_charge_rate,0.9999,2026-08-02T06:24:46.662Z
sensor.ivy_charge_rate,1.1002,2026-08-02T06:25:41.200Z
sensor.ivy_charge_rate,0.6681,2026-08-02T06:37:51.682Z
sensor.ivy_charge_rate,1.0002,2026-08-02T06:38:51.672Z
sensor.ivy_charge_rate,0.9679,2026-08-02T06:39:53.665Z
sensor.ivy_charge_rate,1.0002,2026-08-02T06:40:53.649Z
sensor.ivy_charge_rate,0.9986,2026-08-02T06:41:53.735Z
sensor.ivy_charge_rate,1.0015,2026-08-02T06:42:53.645Z
sensor.ivy_charge_rate,0.3999,2026-08-02T06:45:23.670Z
sensor.ivy_charge_rate_low_zone,unknown,2026-07-31T07:00:00.000Z
sensor.ivy_charge_rate_high_zone,0.2466,2026-07-31T07:00:00.000Z
sensor.ivy_charge_rate_high_zone,0.9999,2026-08-01T02:51:00.403Z
sensor.ivy_charge_rate_high_zone,0.7596,2026-08-01T02:52:19.388Z
sensor.ivy_charge_rate_high_zone,1.0,2026-08-01T02:53:19.386Z
sensor.ivy_charge_rate_high_zone,0.9999,2026-08-01T02:54:19.391Z
sensor.ivy_charge_rate_high_zone,1.0002,2026-08-01T02:55:19.379Z
sensor.ivy_charge_rate_high_zone,0.999,2026-08-01T02:56:19.441Z
sensor.ivy_charge_rate_high_zone,1.0008,2026-08-01T02:57:19.393Z
sensor.ivy_charge_rate_high_zone,0.6667,2026-08-01T02:58:49.383Z
sensor.ivy_charge_rate_high_zone,0.4998,2026-08-01T03:00:49.422Z
sensor.ivy_charge_rate_high_zone,0.5,2026-08-01T03:02:49.421Z
sensor.ivy_charge_rate_high_zone,0.6669,2026-08-01T03:04:19.389Z
sensor.ivy_charge_rate_high_zone,0.5,2026-08-01T03:06:19.385Z
sensor.ivy_charge_rate_high_zone,1.887,2026-08-01T03:08:22.108Z
sensor.ivy_charge_rate_high_zone,1.9594,2026-08-01T03:11:14.304Z
sensor.ivy_charge_rate_high_zone,1.9467,2026-08-01T03:15:00.324Z
sensor.ivy_charge_rate_high_zone,0.4993,2026-08-01T03:20:46.394Z
sensor.ivy_charge_rate_high_zone,0.6667,2026-08-01T03:22:16.385Z
sensor.ivy_charge_rate_high_zone,0.6666,2026-08-01T03:23:46.395Z
sensor.ivy_charge_rate_high_zone,0.3993,2026-08-01T03:26:16.641Z
sensor.ivy_charge_rate_high_zone,0.4007,2026-08-01T03:28:46.389Z
sensor.ivy_charge_rate_high_zone,0.3332,2026-08-01T03:31:46.437Z
sensor.ivy_charge_rate_high_zone,0.2858,2026-08-01T03:35:16.401Z
sensor.ivy_charge_rate_high_zone,0.25,2026-08-01T03:39:16.390Z
sensor.ivy_charge_rate_high_zone,0.1667,2026-08-01T03:45:16.404Z
sensor.ivy_charge_rate_high_zone,0.9954,2026-08-01T20:44:24.668Z
sensor.ivy_charge_rate_high_zone,0.3327,2026-08-01T20:57:18.673Z
sensor.ivy_charge_rate_high_zone,1.0001,2026-08-01T20:58:18.668Z
sensor.ivy_charge_rate_high_zone,0.9995,2026-08-01T20:59:18.695Z
sensor.ivy_charge_rate_high_zone,1.0004,2026-08-01T21:00:18.671Z
sensor.ivy_charge_rate_high_zone,0.9997,2026-08-01T21:01:18.687Z
sensor.ivy_charge_rate_high_zone,1.0,2026-08-01T21:02:18.702Z
sensor.ivy_charge_rate_high_zone,0.4,2026-08-01T21:11:20.675Z
sensor.ivy_charge_rate_high_zone,0.9999,2026-08-01T21:12:20.678Z
sensor.ivy_charge_rate_high_zone,0.9995,2026-08-01T21:13:20.710Z
sensor.ivy_charge_rate_high_zone,1.0002,2026-08-01T21:14:20.700Z
sensor.ivy_charge_rate_high_zone,0.6668,2026-08-02T06:23:46.656Z
sensor.ivy_charge_rate_high_zone,0.9999,2026-08-02T06:24:46.662Z
sensor.ivy_charge_rate_high_zone,1.1002,2026-08-02T06:25:41.200Z
sensor.ivy_charge_rate_high_zone,0.6681,2026-08-02T06:37:51.683Z
sensor.ivy_charge_rate_high_zone,1.0002,2026-08-02T06:38:51.672Z
sensor.ivy_charge_rate_high_zone,0.9679,2026-08-02T06:39:53.665Z
sensor.ivy_charge_rate_high_zone,1.0002,2026-08-02T06:40:53.649Z
sensor.ivy_charge_rate_high_zone,0.9986,2026-08-02T06:41:53.735Z
sensor.ivy_charge_rate_high_zone,1.0015,2026-08-02T06:42:53.645Z
sensor.ivy_charge_rate_high_zone,0.3999,2026-08-02T06:45:23.670Z
sensor.ivy_last_job_drain_rate,0.0,2026-07-31T07:00:00.000Z
sensor.ivy_last_job_drain_rate,unknown,2026-08-01T03:13:03.311Z
sensor.ivy_last_job_drain_rate,0.4032,2026-08-01T03:18:46.227Z
sensor.ivy_last_job_drain_rate,0.8065,2026-08-01T03:18:46.232Z
sensor.ivy_last_job_drain_rate,0.159,2026-08-01T20:48:36.627Z
sensor.ivy_last_job_drain_rate,0.154,2026-08-01T21:08:50.682Z
sensor.ivy_last_job_drain_rate,0.3733,2026-08-02T06:36:22.294Z
sensor.ivy_mid_job_recharge_rate,0.5699,2026-07-31T07:00:00.000Z
sensor.ivy_mid_job_recharge_rate,0.5608,2026-08-01T03:45:16.405Z
sensor.ivy_mid_job_recharge_rate,0.5524,2026-08-01T20:44:24.669Z
sensor.ivy_mid_job_recharge_rate,0.5598,2026-08-01T21:02:18.702Z
sensor.ivy_mid_job_recharge_rate,0.5658,2026-08-01T21:15:20.689Z
sensor.ivy_mid_job_recharge_rate,0.5623,2026-08-02T06:26:12.537Z
sensor.ivy_mid_job_recharge_rate,0.5685,2026-08-02T06:45:23.672Z
sensor.ivy_last_job_drain_per_hour,0.0,2026-07-31T07:00:00.000Z
sensor.ivy_last_job_drain_per_hour,unknown,2026-08-01T03:13:03.311Z
sensor.ivy_last_job_drain_per_hour,24.192,2026-08-01T03:18:46.227Z
sensor.ivy_last_job_drain_per_hour,48.39,2026-08-01T03:18:46.238Z
sensor.ivy_last_job_drain_per_hour,9.54,2026-08-01T20:48:36.627Z
sensor.ivy_last_job_drain_per_hour,9.24,2026-08-01T21:08:50.682Z
sensor.ivy_last_job_drain_per_hour,22.398,2026-08-02T06:36:22.294Z
sensor.ivy_last_job_drain_per_m2,0.0,2026-07-31T07:00:00.000Z
sensor.ivy_last_job_drain_per_m2,unknown,2026-08-01T03:13:03.311Z
sensor.ivy_last_job_drain_per_m2,0.3226,2026-08-01T03:18:46.227Z
sensor.ivy_last_job_drain_per_m2,0.6452,2026-08-01T03:18:46.239Z
sensor.ivy_last_job_drain_per_m2,unknown,2026-08-01T20:48:36.627Z
sensor.ivy_last_job_drain_per_m2,0.5172,2026-08-01T21:08:50.682Z
sensor.ivy_last_job_drain_per_m2,1.2069,2026-08-02T06:36:22.294Z
binary_sensor.ivy_water_box_attached,unavailable,2026-07-31T07:00:00.000Z
binary_sensor.ivy_cleaning,unavailable,2026-07-31T07:00:00.000Z
binary_sensor.ivy_cleaning,off,2026-08-01T02:44:30.609Z
binary_sensor.ivy_cleaning,on,2026-08-01T03:11:14.293Z
binary_sensor.ivy_cleaning,off,2026-08-01T03:12:32.342Z
binary_sensor.ivy_cleaning,on,2026-08-01T03:15:00.314Z
binary_sensor.ivy_cleaning,off,2026-08-01T03:15:42.248Z
binary_sensor.ivy_cleaning,on,2026-08-01T03:16:49.253Z
binary_sensor.ivy_cleaning,off,2026-08-01T03:18:46.215Z
binary_sensor.ivy_cleaning,on,2026-08-01T20:36:43.841Z
binary_sensor.ivy_cleaning,off,2026-08-01T20:40:07.040Z
binary_sensor.ivy_cleaning,on,2026-08-01T20:45:40.625Z
binary_sensor.ivy_cleaning,off,2026-08-01T20:46:19.583Z
binary_sensor.ivy_cleaning,on,2026-08-01T20:47:16.571Z
binary_sensor.ivy_cleaning,off,2026-08-01T20:47:36.255Z
binary_sensor.ivy_cleaning,on,2026-08-01T20:49:53.814Z
binary_sensor.ivy_cleaning,off,2026-08-01T20:53:46.982Z
binary_sensor.ivy_cleaning,on,2026-08-01T21:03:10.860Z
binary_sensor.ivy_cleaning,off,2026-08-01T21:07:49.495Z
binary_sensor.ivy_cleaning,on,2026-08-02T06:18:08.805Z
binary_sensor.ivy_cleaning,off,2026-08-02T06:21:45.506Z
binary_sensor.ivy_cleaning,on,2026-08-02T06:26:12.529Z
binary_sensor.ivy_cleaning,off,2026-08-02T06:29:03.639Z
binary_sensor.ivy_cleaning,on,2026-08-02T06:30:46.614Z
binary_sensor.ivy_cleaning,off,2026-08-02T06:35:19.889Z
binary_sensor.ivy_charging,unavailable,2026-07-31T07:00:00.000Z
binary_sensor.ivy_charging,on,2026-08-01T02:44:30.617Z
binary_sensor.ivy_charging,off,2026-08-01T03:08:22.087Z
binary_sensor.ivy_charging,on,2026-08-01T03:08:53.346Z
binary_sensor.ivy_charging,off,2026-08-01T03:11:14.293Z
binary_sensor.ivy_charging,on,2026-08-01T03:13:03.287Z
binary_sensor.ivy_charging,off,2026-08-01T03:15:00.315Z
binary_sensor.ivy_charging,on,2026-08-01T03:16:13.275Z
binary_sensor.ivy_charging,off,2026-08-01T03:16:49.253Z
binary_sensor.ivy_charging,on,2026-08-01T03:18:46.216Z
binary_sensor.ivy_charging,off,2026-08-01T20:36:43.844Z
binary_sensor.ivy_charging,on,2026-08-01T20:40:43.905Z
binary_sensor.ivy_charging,off,2026-08-01T20:45:40.626Z
binary_sensor.ivy_charging,on,2026-08-01T20:48:36.588Z
binary_sensor.ivy_charging,off,2026-08-01T20:49:53.814Z
binary_sensor.ivy_charging,on,2026-08-01T20:54:18.169Z
binary_sensor.ivy_charging,off,2026-08-01T21:03:10.866Z
binary_sensor.ivy_charging,on,2026-08-01T21:08:50.653Z
binary_sensor.ivy_charging,off,2026-08-02T06:18:08.808Z
binary_sensor.ivy_charging,on,2026-08-02T06:22:16.657Z
binary_sensor.ivy_charging,off,2026-08-02T06:26:12.531Z
binary_sensor.ivy_charging,on,2026-08-02T06:30:04.602Z
binary_sensor.ivy_charging,off,2026-08-02T06:30:46.615Z
binary_sensor.ivy_charging,on,2026-08-02T06:36:21.808Z
select.ivy_mop_intensity,unavailable,2026-07-31T07:00:00.000Z
select.ivy_mop_intensity,unknown,2026-08-01T02:44:30.796Z
select.ivy_mop_mode,unavailable,2026-07-31T07:00:00.000Z
select.ivy_mop_mode,unknown,2026-08-01T02:44:30.797Z
select.ivy_selected_map,unavailable,2026-07-31T07:00:00.000Z
select.ivy_selected_map,Main floor,2026-08-01T02:44:30.799Z
sensor.ivy_status,unavailable,2026-07-31T07:00:00.000Z
sensor.ivy_status,charging,2026-08-01T02:44:30.850Z
sensor.ivy_status,returning_home,2026-08-01T03:08:22.099Z
sensor.ivy_status,charging,2026-08-01T03:08:53.347Z
sensor.ivy_status,segment_cleaning,2026-08-01T03:11:14.295Z
sensor.ivy_status,idle,2026-08-01T03:12:32.343Z
sensor.ivy_status,charging,2026-08-01T03:13:03.288Z
sensor.ivy_status,segment_cleaning,2026-08-01T03:15:00.316Z
sensor.ivy_status,returning_home,2026-08-01T03:15:42.250Z
sensor.ivy_status,charging,2026-08-01T03:16:13.276Z
sensor.ivy_status,segment_cleaning,2026-08-01T03:16:49.255Z
sensor.ivy_status,charging,2026-08-01T03:18:46.218Z
sensor.ivy_status,segment_cleaning,2026-08-01T20:36:43.853Z
sensor.ivy_status,returning_home,2026-08-01T20:40:07.044Z
sensor.ivy_status,charging,2026-08-01T20:40:43.905Z
sensor.ivy_status,segment_cleaning,2026-08-01T20:45:40.627Z
sensor.ivy_status,returning_home,2026-08-01T20:46:19.585Z
sensor.ivy_status,segment_cleaning,2026-08-01T20:47:16.573Z
sensor.ivy_status,returning_home,2026-08-01T20:47:36.258Z
sensor.ivy_status,charging,2026-08-01T20:48:36.589Z
sensor.ivy_status,segment_cleaning,2026-08-01T20:49:53.816Z
sensor.ivy_status,returning_home,2026-08-01T20:53:46.984Z
sensor.ivy_status,charging,2026-08-01T20:54:18.170Z
sensor.ivy_status,segment_cleaning,2026-08-01T21:03:10.869Z
sensor.ivy_status,returning_home,2026-08-01T21:07:49.501Z
sensor.ivy_status,charging,2026-08-01T21:08:50.654Z
sensor.ivy_status,segment_cleaning,2026-08-02T06:18:08.843Z
sensor.ivy_status,returning_home,2026-08-02T06:21:45.510Z
sensor.ivy_status,charging,2026-08-02T06:22:16.657Z
sensor.ivy_status,segment_cleaning,2026-08-02T06:26:12.532Z
sensor.ivy_status,returning_home,2026-08-02T06:29:03.645Z
sensor.ivy_status,charging,2026-08-02T06:30:04.602Z
sensor.ivy_status,segment_cleaning,2026-08-02T06:30:46.616Z
sensor.ivy_status,returning_home,2026-08-02T06:35:50.599Z
sensor.ivy_status,charging,2026-08-02T06:36:21.808Z
sensor.ivy_last_clean_begin,unavailable,2026-07-31T07:00:00.000Z
sensor.ivy_last_clean_begin,2026-08-01T02:44:11+00:00,2026-08-01T02:44:30.915Z
sensor.ivy_last_clean_begin,2026-08-01T03:07:50+00:00,2026-08-01T03:08:22.102Z
sensor.ivy_last_clean_begin,2026-08-01T03:10:44+00:00,2026-08-01T03:12:32.344Z
sensor.ivy_last_clean_begin,2026-08-01T03:14:30+00:00,2026-08-01T03:15:42.250Z
sensor.ivy_last_clean_begin,2026-08-01T03:16:18+00:00,2026-08-01T03:18:46.221Z
sensor.ivy_last_clean_begin,2026-08-01T20:36:01+00:00,2026-08-01T20:40:07.044Z
sensor.ivy_last_clean_begin,2026-08-01T20:45:08+00:00,2026-08-01T20:46:19.585Z
sensor.ivy_last_clean_begin,2026-08-01T20:46:34+00:00,2026-08-01T20:47:36.260Z
sensor.ivy_last_clean_begin,2026-08-01T20:49:21+00:00,2026-08-01T20:53:46.988Z
sensor.ivy_last_clean_begin,2026-08-01T21:02:39+00:00,2026-08-01T21:07:49.504Z
sensor.ivy_last_clean_begin,2026-08-02T06:17:36+00:00,2026-08-02T06:21:45.511Z
sensor.ivy_last_clean_begin,2026-08-02T06:25:41+00:00,2026-08-02T06:29:03.646Z
sensor.ivy_last_clean_begin,2026-08-02T06:30:14+00:00,2026-08-02T06:35:50.603Z
sensor.ivy_last_clean_end,unavailable,2026-07-31T07:00:00.000Z
sensor.ivy_last_clean_end,2026-08-01T02:44:24+00:00,2026-08-01T02:44:30.916Z
sensor.ivy_last_clean_end,2026-08-01T03:08:13+00:00,2026-08-01T03:08:22.103Z
sensor.ivy_last_clean_end,2026-08-01T03:12:21+00:00,2026-08-01T03:12:32.344Z
sensor.ivy_last_clean_end,2026-08-01T03:15:31+00:00,2026-08-01T03:15:42.250Z
sensor.ivy_last_clean_end,2026-08-01T03:18:19+00:00,2026-08-01T03:18:46.222Z
sensor.ivy_last_clean_end,2026-08-01T20:39:54+00:00,2026-08-01T20:40:07.044Z
sensor.ivy_last_clean_end,2026-08-01T20:45:52+00:00,2026-08-01T20:46:19.585Z
sensor.ivy_last_clean_end,2026-08-01T20:47:25+00:00,2026-08-01T20:47:36.260Z
sensor.ivy_last_clean_end,2026-08-01T20:53:36+00:00,2026-08-01T20:53:46.988Z
sensor.ivy_last_clean_end,2026-08-01T21:07:41+00:00,2026-08-01T21:07:49.504Z
sensor.ivy_last_clean_end,2026-08-02T06:21:29+00:00,2026-08-02T06:21:45.511Z
sensor.ivy_last_clean_end,2026-08-02T06:28:56+00:00,2026-08-02T06:29:03.646Z
sensor.ivy_last_clean_end,2026-08-02T06:35:08+00:00,2026-08-02T06:35:50.603Z
sensor.ivy_current_room,unavailable,2026-07-31T07:00:00.000Z
sensor.ivy_current_room,unknown,2026-08-01T02:44:30.918Z
sensor.ivy_current_room,LIVINGROOM,2026-08-01T03:08:22.103Z
sensor.ivy_current_room,Cat room,2026-08-01T03:12:00.398Z
sensor.ivy_current_room,Dining Room,2026-08-01T03:15:00.322Z
sensor.ivy_current_room,KITCHEN,2026-08-01T03:15:40.803Z
sensor.ivy_current_room,Dining Room,2026-08-01T03:15:42.250Z
sensor.ivy_current_room,KITCHEN,2026-08-01T03:17:20.150Z
sensor.ivy_current_room,Dining Room,2026-08-01T03:18:10.381Z
sensor.ivy_current_room,KITCHEN,2026-08-01T20:37:14.816Z
sensor.ivy_current_room,Dining Room,2026-08-01T20:40:43.914Z
sensor.ivy_current_room,LIVINGROOM,2026-08-01T20:45:40.628Z
sensor.ivy_current_room,Hallway,2026-08-01T20:47:16.574Z
sensor.ivy_current_room,Dining Room,2026-08-01T20:48:36.615Z
sensor.ivy_current_room,KITCHEN,2026-08-01T20:49:53.816Z
sensor.ivy_current_room,Dining Room,2026-08-01T20:53:46.988Z
sensor.ivy_current_room,LIVINGROOM,2026-08-01T21:03:10.869Z
sensor.ivy_current_room,Hallway,2026-08-01T21:03:41.776Z
sensor.ivy_current_room,Dining Room,2026-08-01T21:08:50.657Z
sensor.ivy_current_room,KITCHEN,2026-08-02T06:18:08.845Z
sensor.ivy_current_room,Dining Room,2026-08-02T06:21:45.511Z
sensor.ivy_current_room,LIVINGROOM,2026-08-02T06:26:12.532Z
sensor.ivy_current_room,Entryway,2026-08-02T06:26:43.696Z
sensor.ivy_current_room,Dining Room,2026-08-02T06:30:04.616Z
sensor.ivy_current_room,LIVINGROOM,2026-08-02T06:30:46.617Z
sensor.ivy_current_room,Hallway,2026-08-02T06:31:17.496Z
sensor.ivy_current_room,Dining Room,2026-08-02T06:35:50.603Z
switch.ivy_do_not_disturb,unavailable,2026-07-31T07:00:00.000Z
switch.ivy_do_not_disturb,off,2026-08-01T02:44:30.924Z
switch.ivy_do_not_disturb,on,2026-08-01T02:44:33.369Z
switch.ivy_do_not_disturb,off,2026-08-01T02:44:35.371Z
time.ivy_do_not_disturb_begin,unavailable,2026-07-31T07:00:00.000Z
time.ivy_do_not_disturb_begin,22:00:00,2026-08-01T02:44:30.929Z
time.ivy_do_not_disturb_end,unavailable,2026-07-31T07:00:00.000Z
time.ivy_do_not_disturb_end,08:00:00,2026-08-01T02:44:30.929Z
vacuum.ivy,unavailable,2026-07-31T07:00:00.000Z
vacuum.ivy,docked,2026-08-01T02:44:30.950Z
vacuum.ivy,returning,2026-08-01T03:08:22.103Z
vacuum.ivy,docked,2026-08-01T03:08:53.347Z
vacuum.ivy,cleaning,2026-08-01T03:11:14.301Z
vacuum.ivy,idle,2026-08-01T03:12:32.344Z
vacuum.ivy,docked,2026-08-01T03:13:03.292Z
vacuum.ivy,cleaning,2026-08-01T03:15:00.323Z
vacuum.ivy,returning,2026-08-01T03:15:42.250Z
vacuum.ivy,docked,2026-08-01T03:16:13.282Z
vacuum.ivy,cleaning,2026-08-01T03:16:49.255Z
vacuum.ivy,docked,2026-08-01T03:18:46.222Z
vacuum.ivy,cleaning,2026-08-01T20:36:43.854Z
vacuum.ivy,returning,2026-08-01T20:40:07.045Z
vacuum.ivy,docked,2026-08-01T20:40:43.915Z
vacuum.ivy,cleaning,2026-08-01T20:45:40.628Z
vacuum.ivy,returning,2026-08-01T20:46:19.586Z
vacuum.ivy,cleaning,2026-08-01T20:47:16.574Z
vacuum.ivy,returning,2026-08-01T20:47:36.260Z
vacuum.ivy,docked,2026-08-01T20:48:36.616Z
vacuum.ivy,cleaning,2026-08-01T20:49:53.817Z
vacuum.ivy,returning,2026-08-01T20:53:46.989Z
vacuum.ivy,docked,2026-08-01T20:54:18.339Z
vacuum.ivy,cleaning,2026-08-01T21:03:10.870Z
vacuum.ivy,returning,2026-08-01T21:07:49.505Z
vacuum.ivy,docked,2026-08-01T21:08:50.657Z
vacuum.ivy,cleaning,2026-08-02T06:18:08.845Z
vacuum.ivy,returning,2026-08-02T06:21:45.511Z
vacuum.ivy,docked,2026-08-02T06:22:16.667Z
vacuum.ivy,cleaning,2026-08-02T06:26:12.532Z
vacuum.ivy,returning,2026-08-02T06:29:03.647Z
vacuum.ivy,docked,2026-08-02T06:30:04.616Z
vacuum.ivy,cleaning,2026-08-02T06:30:46.617Z
vacuum.ivy,returning,2026-08-02T06:35:50.604Z
vacuum.ivy,docked,2026-08-02T06:36:21.866Z
button.ivy_reset_sensor_consumable,unavailable,2026-07-31T07:00:00.000Z
button.ivy_reset_sensor_consumable,unknown,2026-08-01T02:44:30.641Z
button.ivy_reset_air_filter_consumable,unavailable,2026-07-31T07:00:00.000Z
button.ivy_reset_air_filter_consumable,unknown,2026-08-01T02:44:30.642Z
button.ivy_reset_side_brush_consumable,unavailable,2026-07-31T07:00:00.000Z
button.ivy_reset_side_brush_consumable,unknown,2026-08-01T02:44:30.643Z
button.ivy_reset_main_brush_consumable,unavailable,2026-07-31T07:00:00.000Z
button.ivy_reset_main_brush_consumable,unknown,2026-08-01T02:44:30.644Z
image.ivy_main_floor,unavailable,2026-07-31T07:00:00.000Z
image.ivy_main_floor,2026-08-01T02:44:30.562294+00:00,2026-08-01T02:44:30.773Z
image.ivy_main_floor,2026-08-01T03:08:22.087704+00:00,2026-08-01T03:08:22.092Z
image.ivy_main_floor,2026-08-01T03:08:53.346540+00:00,2026-08-01T03:08:53.346Z
